# This file contains information about the (sequence of) observations in the directory with the same name. 
# Its format is: 
# [Observation_id] [sensor_label] [sensor_pose_x] [sensor_pose_y] [sensor_pose_z] [sensor_pose_yaw] [sensor_pose_pitch] [sensor_pose_roll] [time-stamp] 
# Units for the sensor pose are meters and radians. The tiem-stamp holds the the number of 100-nanosecond intervals since January 1, 1601 (UTC). 
72 HOKUYO1 0.205 0 0.31 0 -0 0 130489419225433895
73 HOKUYO1 0.205 0 0.31 0 -0 0 130489419233503895
74 HOKUYO1 0.205 0 0.31 0 -0 0 130489419241563895
75 HOKUYO1 0.205 0 0.31 0 -0 0 130489419249623895
76 HOKUYO1 0.205 0 0.31 0 -0 0 130489419257693895
77 HOKUYO1 0.205 0 0.31 0 -0 0 130489419265753895
78 HOKUYO1 0.205 0 0.31 0 -0 0 130489419273823895
79 HOKUYO1 0.205 0 0.31 0 -0 0 130489419281893895
80 HOKUYO1 0.205 0 0.31 0 -0 0 130489419289953895
81 HOKUYO1 0.205 0 0.31 0 -0 0 130489419298013895
82 HOKUYO1 0.205 0 0.31 0 -0 0 130489419306083895
83 HOKUYO1 0.205 0 0.31 0 -0 0 130489419314143895
84 HOKUYO1 0.205 0 0.31 0 -0 0 130489419322213895
85 HOKUYO1 0.205 0 0.31 0 -0 0 130489419330273895
86 HOKUYO1 0.205 0 0.31 0 -0 0 130489419338343895
87 HOKUYO1 0.205 0 0.31 0 -0 0 130489419346403895
88 HOKUYO1 0.205 0 0.31 0 -0 0 130489419354473895
89 HOKUYO1 0.205 0 0.31 0 -0 0 130489419362533895
90 HOKUYO1 0.205 0 0.31 0 -0 0 130489419370603895
91 HOKUYO1 0.205 0 0.31 0 -0 0 130489419378673895
92 HOKUYO1 0.205 0 0.31 0 -0 0 130489419386733895
93 HOKUYO1 0.205 0 0.31 0 -0 0 130489419394803895
94 HOKUYO1 0.205 0 0.31 0 -0 0 130489419402863895
95 HOKUYO1 0.205 0 0.31 0 -0 0 130489419410923895
96 HOKUYO1 0.205 0 0.31 0 -0 0 130489419418993895
97 HOKUYO1 0.205 0 0.31 0 -0 0 130489419427053895
98 HOKUYO1 0.205 0 0.31 0 -0 0 130489419435123895
99 HOKUYO1 0.205 0 0.31 0 -0 0 130489419443183895
100 HOKUYO1 0.205 0 0.31 0 -0 0 130489419451253895
101 HOKUYO1 0.205 0 0.31 0 -0 0 130489419459313895
102 HOKUYO1 0.205 0 0.31 0 -0 0 130489419467383895
103 HOKUYO1 0.205 0 0.31 0 -0 0 130489419475453895
104 HOKUYO1 0.205 0 0.31 0 -0 0 130489419483513895
105 HOKUYO1 0.205 0 0.31 0 -0 0 130489419491583895
106 HOKUYO1 0.205 0 0.31 0 -0 0 130489419499643895
107 HOKUYO1 0.205 0 0.31 0 -0 0 130489419507713895
108 HOKUYO1 0.205 0 0.31 0 -0 0 130489419515783895
109 HOKUYO1 0.205 0 0.31 0 -0 0 130489419523843895
110 HOKUYO1 0.205 0 0.31 0 -0 0 130489419531913895
111 HOKUYO1 0.205 0 0.31 0 -0 0 130489419539973895
112 HOKUYO1 0.205 0 0.31 0 -0 0 130489419548033895
113 HOKUYO1 0.205 0 0.31 0 -0 0 130489419556103895
114 HOKUYO1 0.205 0 0.31 0 -0 0 130489419564173895
115 HOKUYO1 0.205 0 0.31 0 -0 0 130489419572233895
116 HOKUYO1 0.205 0 0.31 0 -0 0 130489419580293895
117 HOKUYO1 0.205 0 0.31 0 -0 0 130489419588363895
118 HOKUYO1 0.205 0 0.31 0 -0 0 130489419596423895
119 HOKUYO1 0.205 0 0.31 0 -0 0 130489419604483895
120 HOKUYO1 0.205 0 0.31 0 -0 0 130489419612553895
121 HOKUYO1 0.205 0 0.31 0 -0 0 130489419620623895
122 HOKUYO1 0.205 0 0.31 0 -0 0 130489419628683895
123 HOKUYO1 0.205 0 0.31 0 -0 0 130489419636753895
124 HOKUYO1 0.205 0 0.31 0 -0 0 130489419644813895
125 HOKUYO1 0.205 0 0.31 0 -0 0 130489419652883895
126 HOKUYO1 0.205 0 0.31 0 -0 0 130489419660953895
127 HOKUYO1 0.205 0 0.31 0 -0 0 130489419669013895
128 HOKUYO1 0.205 0 0.31 0 -0 0 130489419677073895
129 HOKUYO1 0.205 0 0.31 0 -0 0 130489419685143895
130 HOKUYO1 0.205 0 0.31 0 -0 0 130489419693203895
131 HOKUYO1 0.205 0 0.31 0 -0 0 130489419701273895
132 HOKUYO1 0.205 0 0.31 0 -0 0 130489419709343895
133 HOKUYO1 0.205 0 0.31 0 -0 0 130489419717403895
134 HOKUYO1 0.205 0 0.31 0 -0 0 130489419725473895
135 HOKUYO1 0.205 0 0.31 0 -0 0 130489419733543895
136 HOKUYO1 0.205 0 0.31 0 -0 0 130489419741603895
137 HOKUYO1 0.205 0 0.31 0 -0 0 130489419749663895
138 HOKUYO1 0.205 0 0.31 0 -0 0 130489419757733895
139 HOKUYO1 0.205 0 0.31 0 -0 0 130489419765793895
140 HOKUYO1 0.205 0 0.31 0 -0 0 130489419773863895
141 HOKUYO1 0.205 0 0.31 0 -0 0 130489419781933895
142 HOKUYO1 0.205 0 0.31 0 -0 0 130489419790003895
143 HOKUYO1 0.205 0 0.31 0 -0 0 130489419798063895
144 HOKUYO1 0.205 0 0.31 0 -0 0 130489419806133895
145 HOKUYO1 0.205 0 0.31 0 -0 0 130489419814203895
146 HOKUYO1 0.205 0 0.31 0 -0 0 130489419822263895
147 HOKUYO1 0.205 0 0.31 0 -0 0 130489419830333895
148 HOKUYO1 0.205 0 0.31 0 -0 0 130489419838393895
149 HOKUYO1 0.205 0 0.31 0 -0 0 130489419846463895
150 HOKUYO1 0.205 0 0.31 0 -0 0 130489419854523895
151 HOKUYO1 0.205 0 0.31 0 -0 0 130489419862593895
152 HOKUYO1 0.205 0 0.31 0 -0 0 130489419870653895
153 HOKUYO1 0.205 0 0.31 0 -0 0 130489419878723895
154 HOKUYO1 0.205 0 0.31 0 -0 0 130489419886783895
155 HOKUYO1 0.205 0 0.31 0 -0 0 130489419894853895
156 HOKUYO1 0.205 0 0.31 0 -0 0 130489419902923895
157 HOKUYO1 0.205 0 0.31 0 -0 0 130489419910983895
158 HOKUYO1 0.205 0 0.31 0 -0 0 130489419919053895
159 HOKUYO1 0.205 0 0.31 0 -0 0 130489419927113895
160 HOKUYO1 0.205 0 0.31 0 -0 0 130489419935183895
161 HOKUYO1 0.205 0 0.31 0 -0 0 130489419943243895
162 HOKUYO1 0.205 0 0.31 0 -0 0 130489419951313895
163 HOKUYO1 0.205 0 0.31 0 -0 0 130489419959373895
164 HOKUYO1 0.205 0 0.31 0 -0 0 130489419967443895
165 HOKUYO1 0.205 0 0.31 0 -0 0 130489419975503895
166 HOKUYO1 0.205 0 0.31 0 -0 0 130489419983573895
167 HOKUYO1 0.205 0 0.31 0 -0 0 130489419991643895
168 HOKUYO1 0.205 0 0.31 0 -0 0 130489419999713895
169 HOKUYO1 0.205 0 0.31 0 -0 0 130489420007773895
170 HOKUYO1 0.205 0 0.31 0 -0 0 130489420015843895
171 HOKUYO1 0.205 0 0.31 0 -0 0 130489420023893895
172 HOKUYO1 0.205 0 0.31 0 -0 0 130489420031963895
173 HOKUYO1 0.205 0 0.31 0 -0 0 130489420040023895
174 HOKUYO1 0.205 0 0.31 0 -0 0 130489420048093895
175 HOKUYO1 0.205 0 0.31 0 -0 0 130489420056153895
176 HOKUYO1 0.205 0 0.31 0 -0 0 130489420064223895
177 HOKUYO1 0.205 0 0.31 0 -0 0 130489420072283895
178 HOKUYO1 0.205 0 0.31 0 -0 0 130489420080353895
179 HOKUYO1 0.205 0 0.31 0 -0 0 130489420088423895
180 HOKUYO1 0.205 0 0.31 0 -0 0 130489420096483895
181 HOKUYO1 0.205 0 0.31 0 -0 0 130489420104553895
182 HOKUYO1 0.205 0 0.31 0 -0 0 130489420112613895
183 HOKUYO1 0.205 0 0.31 0 -0 0 130489420120683895
184 HOKUYO1 0.205 0 0.31 0 -0 0 130489420128753895
185 HOKUYO1 0.205 0 0.31 0 -0 0 130489420136823895
186 HOKUYO1 0.205 0 0.31 0 -0 0 130489420144883895
187 HOKUYO1 0.205 0 0.31 0 -0 0 130489420152953895
188 HOKUYO1 0.205 0 0.31 0 -0 0 130489420161013895
189 HOKUYO1 0.205 0 0.31 0 -0 0 130489420169083895
190 HOKUYO1 0.205 0 0.31 0 -0 0 130489420177143895
191 HOKUYO1 0.205 0 0.31 0 -0 0 130489420185213895
192 HOKUYO1 0.205 0 0.31 0 -0 0 130489420193283895
193 HOKUYO1 0.205 0 0.31 0 -0 0 130489420201343895
194 HOKUYO1 0.205 0 0.31 0 -0 0 130489420209413895
195 HOKUYO1 0.205 0 0.31 0 -0 0 130489420217483895
196 HOKUYO1 0.205 0 0.31 0 -0 0 130489420225543895
197 HOKUYO1 0.205 0 0.31 0 -0 0 130489420233613895
198 HOKUYO1 0.205 0 0.31 0 -0 0 130489420241683895
199 HOKUYO1 0.205 0 0.31 0 -0 0 130489420249753895
200 HOKUYO1 0.205 0 0.31 0 -0 0 130489420257823895
201 HOKUYO1 0.205 0 0.31 0 -0 0 130489420265893895
202 HOKUYO1 0.205 0 0.31 0 -0 0 130489420273943895
203 HOKUYO1 0.205 0 0.31 0 -0 0 130489420282013895
204 HOKUYO1 0.205 0 0.31 0 -0 0 130489420290083895
205 HOKUYO1 0.205 0 0.31 0 -0 0 130489420298143895
206 HOKUYO1 0.205 0 0.31 0 -0 0 130489420306213895
207 HOKUYO1 0.205 0 0.31 0 -0 0 130489420314273895
208 HOKUYO1 0.205 0 0.31 0 -0 0 130489420322353895
209 HOKUYO1 0.205 0 0.31 0 -0 0 130489420330413895
210 HOKUYO1 0.205 0 0.31 0 -0 0 130489420338473895
211 HOKUYO1 0.205 0 0.31 0 -0 0 130489420346543895
212 HOKUYO1 0.205 0 0.31 0 -0 0 130489420354613895
213 HOKUYO1 0.205 0 0.31 0 -0 0 130489420362683895
214 HOKUYO1 0.205 0 0.31 0 -0 0 130489420370743895
215 HOKUYO1 0.205 0 0.31 0 -0 0 130489420378813895
216 HOKUYO1 0.205 0 0.31 0 -0 0 130489420386883895
217 HOKUYO1 0.205 0 0.31 0 -0 0 130489420394943895
218 HOKUYO1 0.205 0 0.31 0 -0 0 130489420403013895
219 HOKUYO1 0.205 0 0.31 0 -0 0 130489420411073895
220 HOKUYO1 0.205 0 0.31 0 -0 0 130489420419143895
221 HOKUYO1 0.205 0 0.31 0 -0 0 130489420427203895
222 HOKUYO1 0.205 0 0.31 0 -0 0 130489420435273895
223 HOKUYO1 0.205 0 0.31 0 -0 0 130489420443343895
224 HOKUYO1 0.205 0 0.31 0 -0 0 130489420451403895
225 HOKUYO1 0.205 0 0.31 0 -0 0 130489420459473895
226 HOKUYO1 0.205 0 0.31 0 -0 0 130489420467543895
227 HOKUYO1 0.205 0 0.31 0 -0 0 130489420475613895
228 HOKUYO1 0.205 0 0.31 0 -0 0 130489420483673895
229 HOKUYO1 0.205 0 0.31 0 -0 0 130489420491743895
230 HOKUYO1 0.205 0 0.31 0 -0 0 130489420499803895
231 HOKUYO1 0.205 0 0.31 0 -0 0 130489420507873895
232 HOKUYO1 0.205 0 0.31 0 -0 0 130489420515943895
233 HOKUYO1 0.205 0 0.31 0 -0 0 130489420524003895
234 HOKUYO1 0.205 0 0.31 0 -0 0 130489420532073895
235 HOKUYO1 0.205 0 0.31 0 -0 0 130489420540133895
236 HOKUYO1 0.205 0 0.31 0 -0 0 130489420548203895
237 HOKUYO1 0.205 0 0.31 0 -0 0 130489420556273895
238 HOKUYO1 0.205 0 0.31 0 -0 0 130489420564333895
239 HOKUYO1 0.205 0 0.31 0 -0 0 130489420572403895
240 HOKUYO1 0.205 0 0.31 0 -0 0 130489420580473895
241 HOKUYO1 0.205 0 0.31 0 -0 0 130489420588543895
242 HOKUYO1 0.205 0 0.31 0 -0 0 130489420596613895
243 HOKUYO1 0.205 0 0.31 0 -0 0 130489420604673895
244 HOKUYO1 0.205 0 0.31 0 -0 0 130489420612743895
245 HOKUYO1 0.205 0 0.31 0 -0 0 130489420620813895
246 HOKUYO1 0.205 0 0.31 0 -0 0 130489420628883895
247 HOKUYO1 0.205 0 0.31 0 -0 0 130489420636943895
248 HOKUYO1 0.205 0 0.31 0 -0 0 130489420645013895
249 HOKUYO1 0.205 0 0.31 0 -0 0 130489420653073895
250 HOKUYO1 0.205 0 0.31 0 -0 0 130489420661143895
251 HOKUYO1 0.205 0 0.31 0 -0 0 130489420669213895
252 HOKUYO1 0.205 0 0.31 0 -0 0 130489420677283895
253 HOKUYO1 0.205 0 0.31 0 -0 0 130489420685353895
254 HOKUYO1 0.205 0 0.31 0 -0 0 130489420693413895
255 HOKUYO1 0.205 0 0.31 0 -0 0 130489420701483895
256 HOKUYO1 0.205 0 0.31 0 -0 0 130489420709553895
257 HOKUYO1 0.205 0 0.31 0 -0 0 130489420717623895
258 HOKUYO1 0.205 0 0.31 0 -0 0 130489420725693895
259 HOKUYO1 0.205 0 0.31 0 -0 0 130489420733753895
260 HOKUYO1 0.205 0 0.31 0 -0 0 130489420741823895
261 HOKUYO1 0.205 0 0.31 0 -0 0 130489420749883895
262 HOKUYO1 0.205 0 0.31 0 -0 0 130489420757953895
263 HOKUYO1 0.205 0 0.31 0 -0 0 130489420766023895
264 HOKUYO1 0.205 0 0.31 0 -0 0 130489420774093895
265 HOKUYO1 0.205 0 0.31 0 -0 0 130489420782153895
266 HOKUYO1 0.205 0 0.31 0 -0 0 130489420790223895
267 HOKUYO1 0.205 0 0.31 0 -0 0 130489420798283895
268 HOKUYO1 0.205 0 0.31 0 -0 0 130489420806353895
269 HOKUYO1 0.205 0 0.31 0 -0 0 130489420814413895
270 HOKUYO1 0.205 0 0.31 0 -0 0 130489420822483895
271 HOKUYO1 0.205 0 0.31 0 -0 0 130489420830553895
272 HOKUYO1 0.205 0 0.31 0 -0 0 130489420838623895
273 HOKUYO1 0.205 0 0.31 0 -0 0 130489420846683895
274 HOKUYO1 0.205 0 0.31 0 -0 0 130489420854753895
275 HOKUYO1 0.205 0 0.31 0 -0 0 130489420862823895
276 HOKUYO1 0.205 0 0.31 0 -0 0 130489420870893895
277 HOKUYO1 0.205 0 0.31 0 -0 0 130489420878953895
278 HOKUYO1 0.205 0 0.31 0 -0 0 130489420887023895
279 HOKUYO1 0.205 0 0.31 0 -0 0 130489420895083895
280 HOKUYO1 0.205 0 0.31 0 -0 0 130489420903153895
281 HOKUYO1 0.205 0 0.31 0 -0 0 130489420911223895
282 HOKUYO1 0.205 0 0.31 0 -0 0 130489420919293895
283 HOKUYO1 0.205 0 0.31 0 -0 0 130489420927353895
284 HOKUYO1 0.205 0 0.31 0 -0 0 130489420935423895
285 HOKUYO1 0.205 0 0.31 0 -0 0 130489420943483895
286 HOKUYO1 0.205 0 0.31 0 -0 0 130489420951553895
287 HOKUYO1 0.205 0 0.31 0 -0 0 130489420959613895
288 HOKUYO1 0.205 0 0.31 0 -0 0 130489420967683895
289 HOKUYO1 0.205 0 0.31 0 -0 0 130489420975753895
290 HOKUYO1 0.205 0 0.31 0 -0 0 130489420983823895
291 HOKUYO1 0.205 0 0.31 0 -0 0 130489420991883895
292 HOKUYO1 0.205 0 0.31 0 -0 0 130489420999953895
293 HOKUYO1 0.205 0 0.31 0 -0 0 130489421008013895
294 HOKUYO1 0.205 0 0.31 0 -0 0 130489421016083895
295 HOKUYO1 0.205 0 0.31 0 -0 0 130489421024163895
296 HOKUYO1 0.205 0 0.31 0 -0 0 130489421032223895
297 HOKUYO1 0.205 0 0.31 0 -0 0 130489421040293895
298 HOKUYO1 0.205 0 0.31 0 -0 0 130489421048363895
299 HOKUYO1 0.205 0 0.31 0 -0 0 130489421056423895
300 HOKUYO1 0.205 0 0.31 0 -0 0 130489421064493895
301 HOKUYO1 0.205 0 0.31 0 -0 0 130489421072563895
302 HOKUYO1 0.205 0 0.31 0 -0 0 130489421080623895
303 HOKUYO1 0.205 0 0.31 0 -0 0 130489421088693895
304 HOKUYO1 0.205 0 0.31 0 -0 0 130489421096763895
305 HOKUYO1 0.205 0 0.31 0 -0 0 130489421104833895
306 HOKUYO1 0.205 0 0.31 0 -0 0 130489421112903895
307 HOKUYO1 0.205 0 0.31 0 -0 0 130489421120973895
308 HOKUYO1 0.205 0 0.31 0 -0 0 130489421129033895
309 HOKUYO1 0.205 0 0.31 0 -0 0 130489421137103895
310 HOKUYO1 0.205 0 0.31 0 -0 0 130489421145173895
311 HOKUYO1 0.205 0 0.31 0 -0 0 130489421153233895
312 HOKUYO1 0.205 0 0.31 0 -0 0 130489421161303895
313 HOKUYO1 0.205 0 0.31 0 -0 0 130489421169373895
314 HOKUYO1 0.205 0 0.31 0 -0 0 130489421177443895
315 HOKUYO1 0.205 0 0.31 0 -0 0 130489421185503895
316 HOKUYO1 0.205 0 0.31 0 -0 0 130489421193573895
317 HOKUYO1 0.205 0 0.31 0 -0 0 130489421201643895
318 HOKUYO1 0.205 0 0.31 0 -0 0 130489421209713895
319 HOKUYO1 0.205 0 0.31 0 -0 0 130489421217783895
320 HOKUYO1 0.205 0 0.31 0 -0 0 130489421225853895
321 HOKUYO1 0.205 0 0.31 0 -0 0 130489421233923895
322 HOKUYO1 0.205 0 0.31 0 -0 0 130489421241993895
323 HOKUYO1 0.205 0 0.31 0 -0 0 130489421250063895
324 HOKUYO1 0.205 0 0.31 0 -0 0 130489421258133895
325 HOKUYO1 0.205 0 0.31 0 -0 0 130489421266193895
326 HOKUYO1 0.205 0 0.31 0 -0 0 130489421274263895
327 HOKUYO1 0.205 0 0.31 0 -0 0 130489421282333895
328 HOKUYO1 0.205 0 0.31 0 -0 0 130489421290403895
329 HOKUYO1 0.205 0 0.31 0 -0 0 130489421298473895
330 HOKUYO1 0.205 0 0.31 0 -0 0 130489421306533895
331 HOKUYO1 0.205 0 0.31 0 -0 0 130489421314603895
332 HOKUYO1 0.205 0 0.31 0 -0 0 130489421322673895
333 HOKUYO1 0.205 0 0.31 0 -0 0 130489421330743895
334 HOKUYO1 0.205 0 0.31 0 -0 0 130489421338813895
335 HOKUYO1 0.205 0 0.31 0 -0 0 130489421346883895
336 HOKUYO1 0.205 0 0.31 0 -0 0 130489421354953895
337 HOKUYO1 0.205 0 0.31 0 -0 0 130489421363023895
338 HOKUYO1 0.205 0 0.31 0 -0 0 130489421371093895
339 HOKUYO1 0.205 0 0.31 0 -0 0 130489421379163895
340 HOKUYO1 0.205 0 0.31 0 -0 0 130489421387233895
341 HOKUYO1 0.205 0 0.31 0 -0 0 130489421395303895
342 HOKUYO1 0.205 0 0.31 0 -0 0 130489421403363895
343 HOKUYO1 0.205 0 0.31 0 -0 0 130489421411433895
344 HOKUYO1 0.205 0 0.31 0 -0 0 130489421419503895
345 HOKUYO1 0.205 0 0.31 0 -0 0 130489421427573895
346 HOKUYO1 0.205 0 0.31 0 -0 0 130489421435643895
347 HOKUYO1 0.205 0 0.31 0 -0 0 130489421443713895
348 HOKUYO1 0.205 0 0.31 0 -0 0 130489421451783895
349 HOKUYO1 0.205 0 0.31 0 -0 0 130489421459843895
350 HOKUYO1 0.205 0 0.31 0 -0 0 130489421467913895
351 HOKUYO1 0.205 0 0.31 0 -0 0 130489421475983895
352 HOKUYO1 0.205 0 0.31 0 -0 0 130489421484053895
353 HOKUYO1 0.205 0 0.31 0 -0 0 130489421492133895
354 HOKUYO1 0.205 0 0.31 0 -0 0 130489421500203895
355 HOKUYO1 0.205 0 0.31 0 -0 0 130489421508273895
356 HOKUYO1 0.205 0 0.31 0 -0 0 130489421516343895
357 HOKUYO1 0.205 0 0.31 0 -0 0 130489421524403895
358 HOKUYO1 0.205 0 0.31 0 -0 0 130489421532473895
359 HOKUYO1 0.205 0 0.31 0 -0 0 130489421540543895
360 HOKUYO1 0.205 0 0.31 0 -0 0 130489421548613895
361 HOKUYO1 0.205 0 0.31 0 -0 0 130489421556683895
362 HOKUYO1 0.205 0 0.31 0 -0 0 130489421564743895
363 HOKUYO1 0.205 0 0.31 0 -0 0 130489421572813895
364 HOKUYO1 0.205 0 0.31 0 -0 0 130489421580883895
365 HOKUYO1 0.205 0 0.31 0 -0 0 130489421588943895
366 HOKUYO1 0.205 0 0.31 0 -0 0 130489421597013895
367 HOKUYO1 0.205 0 0.31 0 -0 0 130489421605083895
368 HOKUYO1 0.205 0 0.31 0 -0 0 130489421613153895
369 HOKUYO1 0.205 0 0.31 0 -0 0 130489421621223895
370 HOKUYO1 0.205 0 0.31 0 -0 0 130489421629293895
371 HOKUYO1 0.205 0 0.31 0 -0 0 130489421637353895
372 HOKUYO1 0.205 0 0.31 0 -0 0 130489421645423895
373 HOKUYO1 0.205 0 0.31 0 -0 0 130489421653483895
374 HOKUYO1 0.205 0 0.31 0 -0 0 130489421661553895
375 HOKUYO1 0.205 0 0.31 0 -0 0 130489421669623895
376 HOKUYO1 0.205 0 0.31 0 -0 0 130489421677693895
377 HOKUYO1 0.205 0 0.31 0 -0 0 130489421685763895
378 HOKUYO1 0.205 0 0.31 0 -0 0 130489421693823895
379 HOKUYO1 0.205 0 0.31 0 -0 0 130489421701893895
380 HOKUYO1 0.205 0 0.31 0 -0 0 130489421709963895
381 HOKUYO1 0.205 0 0.31 0 -0 0 130489421718033895
382 HOKUYO1 0.205 0 0.31 0 -0 0 130489421726103895
383 HOKUYO1 0.205 0 0.31 0 -0 0 130489421734163895
384 HOKUYO1 0.205 0 0.31 0 -0 0 130489421742233895
385 HOKUYO1 0.205 0 0.31 0 -0 0 130489421750303895
386 HOKUYO1 0.205 0 0.31 0 -0 0 130489421758373895
387 HOKUYO1 0.205 0 0.31 0 -0 0 130489421766433895
388 HOKUYO1 0.205 0 0.31 0 -0 0 130489421774503895
389 HOKUYO1 0.205 0 0.31 0 -0 0 130489421782573895
390 HOKUYO1 0.205 0 0.31 0 -0 0 130489421790643895
391 HOKUYO1 0.205 0 0.31 0 -0 0 130489421798703895
392 HOKUYO1 0.205 0 0.31 0 -0 0 130489421806773895
393 HOKUYO1 0.205 0 0.31 0 -0 0 130489421814833895
394 HOKUYO1 0.205 0 0.31 0 -0 0 130489421822903895
395 HOKUYO1 0.205 0 0.31 0 -0 0 130489421830973895
396 HOKUYO1 0.205 0 0.31 0 -0 0 130489421839043895
397 HOKUYO1 0.205 0 0.31 0 -0 0 130489421847113895
398 HOKUYO1 0.205 0 0.31 0 -0 0 130489421855173895
399 HOKUYO1 0.205 0 0.31 0 -0 0 130489421863243895
400 HOKUYO1 0.205 0 0.31 0 -0 0 130489421871313895
401 HOKUYO1 0.205 0 0.31 0 -0 0 130489421879373895
