# This file contains information about the (sequence of) observations in the directory with the same name. 
# Its format is: 
# [Observation_id] [sensor_label] [sensor_pose_x] [sensor_pose_y] [sensor_pose_z] [sensor_pose_yaw] [sensor_pose_pitch] [sensor_pose_roll] [time-stamp] 
# Units for the sensor pose are meters and radians. The tiem-stamp holds the the number of 100-nanosecond intervals since January 1, 1601 (UTC). 
51 HOKUYO1 0.205 0 0.31 0 -0 0 130986262705617870
52 HOKUYO1 0.205 0 0.31 0 -0 0 130986262706627870
53 HOKUYO1 0.205 0 0.31 0 -0 0 130986262707627870
54 HOKUYO1 0.205 0 0.31 0 -0 0 130986262708637870
55 HOKUYO1 0.205 0 0.31 0 -0 0 130986262709647870
56 HOKUYO1 0.205 0 0.31 0 -0 0 130986262710647870
57 HOKUYO1 0.205 0 0.31 0 -0 0 130986262711657870
58 HOKUYO1 0.205 0 0.31 0 -0 0 130986262712667870
59 HOKUYO1 0.205 0 0.31 0 -0 0 130986262713667870
60 HOKUYO1 0.205 0 0.31 0 -0 0 130986262714677870
61 HOKUYO1 0.205 0 0.31 0 -0 0 130986262715687870
62 HOKUYO1 0.205 0 0.31 0 -0 0 130986262716687870
63 HOKUYO1 0.205 0 0.31 0 -0 0 130986262717697870
64 HOKUYO1 0.205 0 0.31 0 -0 0 130986262718707870
65 HOKUYO1 0.205 0 0.31 0 -0 0 130986262719707870
66 HOKUYO1 0.205 0 0.31 0 -0 0 130986262720717870
67 HOKUYO1 0.205 0 0.31 0 -0 0 130986262721717870
68 HOKUYO1 0.205 0 0.31 0 -0 0 130986262722727870
69 HOKUYO1 0.205 0 0.31 0 -0 0 130986262723737870
70 HOKUYO1 0.205 0 0.31 0 -0 0 130986262724737870
71 HOKUYO1 0.205 0 0.31 0 -0 0 130986262725747870
72 HOKUYO1 0.205 0 0.31 0 -0 0 130986262726757870
73 HOKUYO1 0.205 0 0.31 0 -0 0 130986262727767870
74 HOKUYO1 0.205 0 0.31 0 -0 0 130986262728767870
75 HOKUYO1 0.205 0 0.31 0 -0 0 130986262729777870
76 HOKUYO1 0.205 0 0.31 0 -0 0 130986262730787870
77 HOKUYO1 0.205 0 0.31 0 -0 0 130986262731787870
78 HOKUYO1 0.205 0 0.31 0 -0 0 130986262732797870
79 HOKUYO1 0.205 0 0.31 0 -0 0 130986262733807870
80 HOKUYO1 0.205 0 0.31 0 -0 0 130986262734807870
81 HOKUYO1 0.205 0 0.31 0 -0 0 130986262735817870
82 HOKUYO1 0.205 0 0.31 0 -0 0 130986262736817870
83 HOKUYO1 0.205 0 0.31 0 -0 0 130986262737827870
84 HOKUYO1 0.205 0 0.31 0 -0 0 130986262738837870
85 HOKUYO1 0.205 0 0.31 0 -0 0 130986262739847870
86 HOKUYO1 0.205 0 0.31 0 -0 0 130986262740847870
87 HOKUYO1 0.205 0 0.31 0 -0 0 130986262741857870
88 HOKUYO1 0.205 0 0.31 0 -0 0 130986262742867870
89 HOKUYO1 0.205 0 0.31 0 -0 0 130986262743867870
90 HOKUYO1 0.205 0 0.31 0 -0 0 130986262744877870
91 HOKUYO1 0.205 0 0.31 0 -0 0 130986262745887870
92 HOKUYO1 0.205 0 0.31 0 -0 0 130986262746887870
93 HOKUYO1 0.205 0 0.31 0 -0 0 130986262747897870
94 HOKUYO1 0.205 0 0.31 0 -0 0 130986262748907870
95 HOKUYO1 0.205 0 0.31 0 -0 0 130986262749907870
96 HOKUYO1 0.205 0 0.31 0 -0 0 130986262750917870
97 HOKUYO1 0.205 0 0.31 0 -0 0 130986262751927870
98 HOKUYO1 0.205 0 0.31 0 -0 0 130986262752927870
99 HOKUYO1 0.205 0 0.31 0 -0 0 130986262753937870
100 HOKUYO1 0.205 0 0.31 0 -0 0 130986262754947870
101 HOKUYO1 0.205 0 0.31 0 -0 0 130986262755947870
102 HOKUYO1 0.205 0 0.31 0 -0 0 130986262756957870
103 HOKUYO1 0.205 0 0.31 0 -0 0 130986262757967870
104 HOKUYO1 0.205 0 0.31 0 -0 0 130986262758977870
105 HOKUYO1 0.205 0 0.31 0 -0 0 130986262759977870
106 HOKUYO1 0.205 0 0.31 0 -0 0 130986262760987870
107 HOKUYO1 0.205 0 0.31 0 -0 0 130986262761997870
108 HOKUYO1 0.205 0 0.31 0 -0 0 130986262762997870
109 HOKUYO1 0.205 0 0.31 0 -0 0 130986262764007870
110 HOKUYO1 0.205 0 0.31 0 -0 0 130986262765007870
111 HOKUYO1 0.205 0 0.31 0 -0 0 130986262766017870
112 HOKUYO1 0.205 0 0.31 0 -0 0 130986262767027870
113 HOKUYO1 0.205 0 0.31 0 -0 0 130986262768037870
114 HOKUYO1 0.205 0 0.31 0 -0 0 130986262769037870
115 HOKUYO1 0.205 0 0.31 0 -0 0 130986262770047870
116 HOKUYO1 0.205 0 0.31 0 -0 0 130986262771057870
117 HOKUYO1 0.205 0 0.31 0 -0 0 130986262772057870
118 HOKUYO1 0.205 0 0.31 0 -0 0 130986262773067870
119 HOKUYO1 0.205 0 0.31 0 -0 0 130986262774077870
120 HOKUYO1 0.205 0 0.31 0 -0 0 130986262775077870
121 HOKUYO1 0.205 0 0.31 0 -0 0 130986262776087870
122 HOKUYO1 0.205 0 0.31 0 -0 0 130986262777087870
123 HOKUYO1 0.205 0 0.31 0 -0 0 130986262778097870
124 HOKUYO1 0.205 0 0.31 0 -0 0 130986262779097870
125 HOKUYO1 0.205 0 0.31 0 -0 0 130986262780107870
126 HOKUYO1 0.205 0 0.31 0 -0 0 130986262781117870
127 HOKUYO1 0.205 0 0.31 0 -0 0 130986262782117870
128 HOKUYO1 0.205 0 0.31 0 -0 0 130986262783127870
129 HOKUYO1 0.205 0 0.31 0 -0 0 130986262784137870
130 HOKUYO1 0.205 0 0.31 0 -0 0 130986262785137870
131 HOKUYO1 0.205 0 0.31 0 -0 0 130986262786147870
132 HOKUYO1 0.205 0 0.31 0 -0 0 130986262787157870
133 HOKUYO1 0.205 0 0.31 0 -0 0 130986262788157870
134 HOKUYO1 0.205 0 0.31 0 -0 0 130986262789167870
135 HOKUYO1 0.205 0 0.31 0 -0 0 130986262790167870
136 HOKUYO1 0.205 0 0.31 0 -0 0 130986262791177870
137 HOKUYO1 0.205 0 0.31 0 -0 0 130986262792187870
138 HOKUYO1 0.205 0 0.31 0 -0 0 130986262793187870
139 HOKUYO1 0.205 0 0.31 0 -0 0 130986262794197870
140 HOKUYO1 0.205 0 0.31 0 -0 0 130986262795197870
141 HOKUYO1 0.205 0 0.31 0 -0 0 130986262796207870
142 HOKUYO1 0.205 0 0.31 0 -0 0 130986262797217870
143 HOKUYO1 0.205 0 0.31 0 -0 0 130986262798227870
144 HOKUYO1 0.205 0 0.31 0 -0 0 130986262799237870
145 HOKUYO1 0.205 0 0.31 0 -0 0 130986262800237870
146 HOKUYO1 0.205 0 0.31 0 -0 0 130986262801247870
147 HOKUYO1 0.205 0 0.31 0 -0 0 130986262802247870
148 HOKUYO1 0.205 0 0.31 0 -0 0 130986262803257870
149 HOKUYO1 0.205 0 0.31 0 -0 0 130986262804267870
150 HOKUYO1 0.205 0 0.31 0 -0 0 130986262805267870
151 HOKUYO1 0.205 0 0.31 0 -0 0 130986262806277870
152 HOKUYO1 0.205 0 0.31 0 -0 0 130986262807287870
153 HOKUYO1 0.205 0 0.31 0 -0 0 130986262808287870
154 HOKUYO1 0.205 0 0.31 0 -0 0 130986262809297870
155 HOKUYO1 0.205 0 0.31 0 -0 0 130986262810297870
156 HOKUYO1 0.205 0 0.31 0 -0 0 130986262811307870
157 HOKUYO1 0.205 0 0.31 0 -0 0 130986262812317870
158 HOKUYO1 0.205 0 0.31 0 -0 0 130986262813327870
159 HOKUYO1 0.205 0 0.31 0 -0 0 130986262814327870
160 HOKUYO1 0.205 0 0.31 0 -0 0 130986262815337870
161 HOKUYO1 0.205 0 0.31 0 -0 0 130986262816337870
162 HOKUYO1 0.205 0 0.31 0 -0 0 130986262817347870
163 HOKUYO1 0.205 0 0.31 0 -0 0 130986262818347870
164 HOKUYO1 0.205 0 0.31 0 -0 0 130986262819357870
165 HOKUYO1 0.205 0 0.31 0 -0 0 130986262820367870
166 HOKUYO1 0.205 0 0.31 0 -0 0 130986262821367870
167 HOKUYO1 0.205 0 0.31 0 -0 0 130986262822377870
168 HOKUYO1 0.205 0 0.31 0 -0 0 130986262823377870
169 HOKUYO1 0.205 0 0.31 0 -0 0 130986262824387870
170 HOKUYO1 0.205 0 0.31 0 -0 0 130986262825397870
171 HOKUYO1 0.205 0 0.31 0 -0 0 130986262826407870
172 HOKUYO1 0.205 0 0.31 0 -0 0 130986262827407870
173 HOKUYO1 0.205 0 0.31 0 -0 0 130986262828417870
174 HOKUYO1 0.205 0 0.31 0 -0 0 130986262829427870
175 HOKUYO1 0.205 0 0.31 0 -0 0 130986262830427870
176 HOKUYO1 0.205 0 0.31 0 -0 0 130986262831427870
177 HOKUYO1 0.205 0 0.31 0 -0 0 130986262832437870
178 HOKUYO1 0.205 0 0.31 0 -0 0 130986262833437870
179 HOKUYO1 0.205 0 0.31 0 -0 0 130986262834447870
180 HOKUYO1 0.205 0 0.31 0 -0 0 130986262835447870
181 HOKUYO1 0.205 0 0.31 0 -0 0 130986262836457870
182 HOKUYO1 0.205 0 0.31 0 -0 0 130986262837467870
183 HOKUYO1 0.205 0 0.31 0 -0 0 130986262838477870
184 HOKUYO1 0.205 0 0.31 0 -0 0 130986262839477870
185 HOKUYO1 0.205 0 0.31 0 -0 0 130986262840487870
186 HOKUYO1 0.205 0 0.31 0 -0 0 130986262841497870
187 HOKUYO1 0.205 0 0.31 0 -0 0 130986262842497870
188 HOKUYO1 0.205 0 0.31 0 -0 0 130986262843507870
189 HOKUYO1 0.205 0 0.31 0 -0 0 130986262844507870
190 HOKUYO1 0.205 0 0.31 0 -0 0 130986262845517870
191 HOKUYO1 0.205 0 0.31 0 -0 0 130986262846527870
192 HOKUYO1 0.205 0 0.31 0 -0 0 130986262847527870
193 HOKUYO1 0.205 0 0.31 0 -0 0 130986262848537870
194 HOKUYO1 0.205 0 0.31 0 -0 0 130986262849547870
195 HOKUYO1 0.205 0 0.31 0 -0 0 130986262850547870
196 HOKUYO1 0.205 0 0.31 0 -0 0 130986262851557870
197 HOKUYO1 0.205 0 0.31 0 -0 0 130986262852557870
198 HOKUYO1 0.205 0 0.31 0 -0 0 130986262853567870
199 HOKUYO1 0.205 0 0.31 0 -0 0 130986262854577870
200 HOKUYO1 0.205 0 0.31 0 -0 0 130986262855577870
201 HOKUYO1 0.205 0 0.31 0 -0 0 130986262856587870
202 HOKUYO1 0.205 0 0.31 0 -0 0 130986262857587870
203 HOKUYO1 0.205 0 0.31 0 -0 0 130986262858597870
204 HOKUYO1 0.205 0 0.31 0 -0 0 130986262859597870
205 HOKUYO1 0.205 0 0.31 0 -0 0 130986262860607870
206 HOKUYO1 0.205 0 0.31 0 -0 0 130986262861617870
207 HOKUYO1 0.205 0 0.31 0 -0 0 130986262862617870
208 HOKUYO1 0.205 0 0.31 0 -0 0 130986262863627870
209 HOKUYO1 0.205 0 0.31 0 -0 0 130986262864637870
210 HOKUYO1 0.205 0 0.31 0 -0 0 130986262865637870
211 HOKUYO1 0.205 0 0.31 0 -0 0 130986262866647870
212 HOKUYO1 0.205 0 0.31 0 -0 0 130986262867647870
213 HOKUYO1 0.205 0 0.31 0 -0 0 130986262868657870
214 HOKUYO1 0.205 0 0.31 0 -0 0 130986262869667870
215 HOKUYO1 0.205 0 0.31 0 -0 0 130986262870667870
216 HOKUYO1 0.205 0 0.31 0 -0 0 130986262871677870
217 HOKUYO1 0.205 0 0.31 0 -0 0 130986262872677870
218 HOKUYO1 0.205 0 0.31 0 -0 0 130986262873687870
219 HOKUYO1 0.205 0 0.31 0 -0 0 130986262874697870
220 HOKUYO1 0.205 0 0.31 0 -0 0 130986262875707870
221 HOKUYO1 0.205 0 0.31 0 -0 0 130986262876707870
222 HOKUYO1 0.205 0 0.31 0 -0 0 130986262877717870
223 HOKUYO1 0.205 0 0.31 0 -0 0 130986262878727870
224 HOKUYO1 0.205 0 0.31 0 -0 0 130986262879737870
225 HOKUYO1 0.205 0 0.31 0 -0 0 130986262880737870
226 HOKUYO1 0.205 0 0.31 0 -0 0 130986262881747870
227 HOKUYO1 0.205 0 0.31 0 -0 0 130986262882757870
228 HOKUYO1 0.205 0 0.31 0 -0 0 130986262883757870
229 HOKUYO1 0.205 0 0.31 0 -0 0 130986262884767870
230 HOKUYO1 0.205 0 0.31 0 -0 0 130986262885777870
231 HOKUYO1 0.205 0 0.31 0 -0 0 130986262886777870
232 HOKUYO1 0.205 0 0.31 0 -0 0 130986262887787870
233 HOKUYO1 0.205 0 0.31 0 -0 0 130986262888797870
234 HOKUYO1 0.205 0 0.31 0 -0 0 130986262889807870
235 HOKUYO1 0.205 0 0.31 0 -0 0 130986262890817870
236 HOKUYO1 0.205 0 0.31 0 -0 0 130986262891817870
237 HOKUYO1 0.205 0 0.31 0 -0 0 130986262892827870
238 HOKUYO1 0.205 0 0.31 0 -0 0 130986262893837870
239 HOKUYO1 0.205 0 0.31 0 -0 0 130986262894837870
240 HOKUYO1 0.205 0 0.31 0 -0 0 130986262895847870
241 HOKUYO1 0.205 0 0.31 0 -0 0 130986262896857870
242 HOKUYO1 0.205 0 0.31 0 -0 0 130986262897857870
243 HOKUYO1 0.205 0 0.31 0 -0 0 130986262898867870
244 HOKUYO1 0.205 0 0.31 0 -0 0 130986262899877870
245 HOKUYO1 0.205 0 0.31 0 -0 0 130986262900877870
246 HOKUYO1 0.205 0 0.31 0 -0 0 130986262901887870
247 HOKUYO1 0.205 0 0.31 0 -0 0 130986262902887870
248 HOKUYO1 0.205 0 0.31 0 -0 0 130986262903897870
249 HOKUYO1 0.205 0 0.31 0 -0 0 130986262904907870
250 HOKUYO1 0.205 0 0.31 0 -0 0 130986262905907870
251 HOKUYO1 0.205 0 0.31 0 -0 0 130986262906917870
252 HOKUYO1 0.205 0 0.31 0 -0 0 130986262907927870
253 HOKUYO1 0.205 0 0.31 0 -0 0 130986262908927870
254 HOKUYO1 0.205 0 0.31 0 -0 0 130986262909937870
255 HOKUYO1 0.205 0 0.31 0 -0 0 130986262910937870
256 HOKUYO1 0.205 0 0.31 0 -0 0 130986262911947870
257 HOKUYO1 0.205 0 0.31 0 -0 0 130986262912957870
258 HOKUYO1 0.205 0 0.31 0 -0 0 130986262913967870
259 HOKUYO1 0.205 0 0.31 0 -0 0 130986262914967870
260 HOKUYO1 0.205 0 0.31 0 -0 0 130986262915977870
261 HOKUYO1 0.205 0 0.31 0 -0 0 130986262916987870
262 HOKUYO1 0.205 0 0.31 0 -0 0 130986262917987870
263 HOKUYO1 0.205 0 0.31 0 -0 0 130986262918997870
264 HOKUYO1 0.205 0 0.31 0 -0 0 130986262920007870
265 HOKUYO1 0.205 0 0.31 0 -0 0 130986262921007870
266 HOKUYO1 0.205 0 0.31 0 -0 0 130986262922017870
267 HOKUYO1 0.205 0 0.31 0 -0 0 130986262923027870
268 HOKUYO1 0.205 0 0.31 0 -0 0 130986262924027870
269 HOKUYO1 0.205 0 0.31 0 -0 0 130986262925037870
270 HOKUYO1 0.205 0 0.31 0 -0 0 130986262926047870
271 HOKUYO1 0.205 0 0.31 0 -0 0 130986262927057870
272 HOKUYO1 0.205 0 0.31 0 -0 0 130986262928067870
273 HOKUYO1 0.205 0 0.31 0 -0 0 130986262929067870
274 HOKUYO1 0.205 0 0.31 0 -0 0 130986262930077870
275 HOKUYO1 0.205 0 0.31 0 -0 0 130986262931087870
276 HOKUYO1 0.205 0 0.31 0 -0 0 130986262932087870
277 HOKUYO1 0.205 0 0.31 0 -0 0 130986262933097870
278 HOKUYO1 0.205 0 0.31 0 -0 0 130986262934107870
279 HOKUYO1 0.205 0 0.31 0 -0 0 130986262935107870
280 HOKUYO1 0.205 0 0.31 0 -0 0 130986262936117870
281 HOKUYO1 0.205 0 0.31 0 -0 0 130986262937127870
282 HOKUYO1 0.205 0 0.31 0 -0 0 130986262938137870
283 HOKUYO1 0.205 0 0.31 0 -0 0 130986262939137870
284 HOKUYO1 0.205 0 0.31 0 -0 0 130986262940147870
285 HOKUYO1 0.205 0 0.31 0 -0 0 130986262941157870
286 HOKUYO1 0.205 0 0.31 0 -0 0 130986262942167870
287 HOKUYO1 0.205 0 0.31 0 -0 0 130986262943167870
288 HOKUYO1 0.205 0 0.31 0 -0 0 130986262944177870
289 HOKUYO1 0.205 0 0.31 0 -0 0 130986262945187870
290 HOKUYO1 0.205 0 0.31 0 -0 0 130986262946187870
291 HOKUYO1 0.205 0 0.31 0 -0 0 130986262947197870
292 HOKUYO1 0.205 0 0.31 0 -0 0 130986262948207870
293 HOKUYO1 0.205 0 0.31 0 -0 0 130986262949207870
294 HOKUYO1 0.205 0 0.31 0 -0 0 130986262950217870
295 HOKUYO1 0.205 0 0.31 0 -0 0 130986262951227870
296 HOKUYO1 0.205 0 0.31 0 -0 0 130986262952227870
297 HOKUYO1 0.205 0 0.31 0 -0 0 130986262953237870
298 HOKUYO1 0.205 0 0.31 0 -0 0 130986262954247870
299 HOKUYO1 0.205 0 0.31 0 -0 0 130986262955247870
300 HOKUYO1 0.205 0 0.31 0 -0 0 130986262956257870
301 HOKUYO1 0.205 0 0.31 0 -0 0 130986262957257870
302 HOKUYO1 0.205 0 0.31 0 -0 0 130986262958267870
303 HOKUYO1 0.205 0 0.31 0 -0 0 130986262959267870
304 HOKUYO1 0.205 0 0.31 0 -0 0 130986262960277870
305 HOKUYO1 0.205 0 0.31 0 -0 0 130986262961277870
306 HOKUYO1 0.205 0 0.31 0 -0 0 130986262962287870
307 HOKUYO1 0.205 0 0.31 0 -0 0 130986262963297870
308 HOKUYO1 0.205 0 0.31 0 -0 0 130986262964307870
309 HOKUYO1 0.205 0 0.31 0 -0 0 130986262965307870
310 HOKUYO1 0.205 0 0.31 0 -0 0 130986262966317870
311 HOKUYO1 0.205 0 0.31 0 -0 0 130986262967327870
312 HOKUYO1 0.205 0 0.31 0 -0 0 130986262968327870
313 HOKUYO1 0.205 0 0.31 0 -0 0 130986262969337870
314 HOKUYO1 0.205 0 0.31 0 -0 0 130986262970347870
315 HOKUYO1 0.205 0 0.31 0 -0 0 130986262971347870
316 HOKUYO1 0.205 0 0.31 0 -0 0 130986262972357870
317 HOKUYO1 0.205 0 0.31 0 -0 0 130986262973367870
318 HOKUYO1 0.205 0 0.31 0 -0 0 130986262974377870
319 HOKUYO1 0.205 0 0.31 0 -0 0 130986262975377870
320 HOKUYO1 0.205 0 0.31 0 -0 0 130986262976387870
321 HOKUYO1 0.205 0 0.31 0 -0 0 130986262977397870
322 HOKUYO1 0.205 0 0.31 0 -0 0 130986262978407870
323 HOKUYO1 0.205 0 0.31 0 -0 0 130986262979407870
324 HOKUYO1 0.205 0 0.31 0 -0 0 130986262980417870
325 HOKUYO1 0.205 0 0.31 0 -0 0 130986262981427870
326 HOKUYO1 0.205 0 0.31 0 -0 0 130986262982427870
327 HOKUYO1 0.205 0 0.31 0 -0 0 130986262983437870
328 HOKUYO1 0.205 0 0.31 0 -0 0 130986262984437870
329 HOKUYO1 0.205 0 0.31 0 -0 0 130986262985447870
330 HOKUYO1 0.205 0 0.31 0 -0 0 130986262986457870
331 HOKUYO1 0.205 0 0.31 0 -0 0 130986262987467870
332 HOKUYO1 0.205 0 0.31 0 -0 0 130986262988467870
333 HOKUYO1 0.205 0 0.31 0 -0 0 130986262989477870
334 HOKUYO1 0.205 0 0.31 0 -0 0 130986262990487870
335 HOKUYO1 0.205 0 0.31 0 -0 0 130986262991487870
336 HOKUYO1 0.205 0 0.31 0 -0 0 130986262992497870
337 HOKUYO1 0.205 0 0.31 0 -0 0 130986262993497870
338 HOKUYO1 0.205 0 0.31 0 -0 0 130986262994507870
339 HOKUYO1 0.205 0 0.31 0 -0 0 130986262995507870
340 HOKUYO1 0.205 0 0.31 0 -0 0 130986262996517870
341 HOKUYO1 0.205 0 0.31 0 -0 0 130986262997527870
342 HOKUYO1 0.205 0 0.31 0 -0 0 130986262998537870
343 HOKUYO1 0.205 0 0.31 0 -0 0 130986262999537870
344 HOKUYO1 0.205 0 0.31 0 -0 0 130986263000547870
345 HOKUYO1 0.205 0 0.31 0 -0 0 130986263001557870
346 HOKUYO1 0.205 0 0.31 0 -0 0 130986263002557870
347 HOKUYO1 0.205 0 0.31 0 -0 0 130986263003567870
348 HOKUYO1 0.205 0 0.31 0 -0 0 130986263004567870
349 HOKUYO1 0.205 0 0.31 0 -0 0 130986263005577870
350 HOKUYO1 0.205 0 0.31 0 -0 0 130986263006577870
351 HOKUYO1 0.205 0 0.31 0 -0 0 130986263007587870
352 HOKUYO1 0.205 0 0.31 0 -0 0 130986263008597870
353 HOKUYO1 0.205 0 0.31 0 -0 0 130986263009607870
354 HOKUYO1 0.205 0 0.31 0 -0 0 130986263010607870
355 HOKUYO1 0.205 0 0.31 0 -0 0 130986263011617870
356 HOKUYO1 0.205 0 0.31 0 -0 0 130986263012627870
357 HOKUYO1 0.205 0 0.31 0 -0 0 130986263013627870
358 HOKUYO1 0.205 0 0.31 0 -0 0 130986263014627870
359 HOKUYO1 0.205 0 0.31 0 -0 0 130986263015637870
360 HOKUYO1 0.205 0 0.31 0 -0 0 130986263016647870
361 HOKUYO1 0.205 0 0.31 0 -0 0 130986263017657870
362 HOKUYO1 0.205 0 0.31 0 -0 0 130986263018657870
363 HOKUYO1 0.205 0 0.31 0 -0 0 130986263019667870
364 HOKUYO1 0.205 0 0.31 0 -0 0 130986263020677870
365 HOKUYO1 0.205 0 0.31 0 -0 0 130986263021687870
366 HOKUYO1 0.205 0 0.31 0 -0 0 130986263022697870
367 HOKUYO1 0.205 0 0.31 0 -0 0 130986263023707870
368 HOKUYO1 0.205 0 0.31 0 -0 0 130986263024707870
369 HOKUYO1 0.205 0 0.31 0 -0 0 130986263025717870
370 HOKUYO1 0.205 0 0.31 0 -0 0 130986263026727870
371 HOKUYO1 0.205 0 0.31 0 -0 0 130986263027727870
372 HOKUYO1 0.205 0 0.31 0 -0 0 130986263028737870
373 HOKUYO1 0.205 0 0.31 0 -0 0 130986263029747870
374 HOKUYO1 0.205 0 0.31 0 -0 0 130986263030747870
375 HOKUYO1 0.205 0 0.31 0 -0 0 130986263031757870
376 HOKUYO1 0.205 0 0.31 0 -0 0 130986263032757870
377 HOKUYO1 0.205 0 0.31 0 -0 0 130986263033767870
378 HOKUYO1 0.205 0 0.31 0 -0 0 130986263034777870
379 HOKUYO1 0.205 0 0.31 0 -0 0 130986263035777870
380 HOKUYO1 0.205 0 0.31 0 -0 0 130986263036787870
381 HOKUYO1 0.205 0 0.31 0 -0 0 130986263037787870
382 HOKUYO1 0.205 0 0.31 0 -0 0 130986263038797870
383 HOKUYO1 0.205 0 0.31 0 -0 0 130986263039807870
384 HOKUYO1 0.205 0 0.31 0 -0 0 130986263040807870
385 HOKUYO1 0.205 0 0.31 0 -0 0 130986263041817870
386 HOKUYO1 0.205 0 0.31 0 -0 0 130986263042817870
387 HOKUYO1 0.205 0 0.31 0 -0 0 130986263043827870
388 HOKUYO1 0.205 0 0.31 0 -0 0 130986263044837870
389 HOKUYO1 0.205 0 0.31 0 -0 0 130986263045847870
390 HOKUYO1 0.205 0 0.31 0 -0 0 130986263046857870
391 HOKUYO1 0.205 0 0.31 0 -0 0 130986263047857870
392 HOKUYO1 0.205 0 0.31 0 -0 0 130986263048867870
393 HOKUYO1 0.205 0 0.31 0 -0 0 130986263049877870
394 HOKUYO1 0.205 0 0.31 0 -0 0 130986263050877870
395 HOKUYO1 0.205 0 0.31 0 -0 0 130986263051887870
396 HOKUYO1 0.205 0 0.31 0 -0 0 130986263052887870
397 HOKUYO1 0.205 0 0.31 0 -0 0 130986263053897870
398 HOKUYO1 0.205 0 0.31 0 -0 0 130986263054907870
399 HOKUYO1 0.205 0 0.31 0 -0 0 130986263055907870
400 HOKUYO1 0.205 0 0.31 0 -0 0 130986263056917870
401 HOKUYO1 0.205 0 0.31 0 -0 0 130986263057927870
